48763995,,,1,182963,,1,,,47.620071,-122.123805,,98008,,,3,,,,Bellevue,,,,,,,1,16330 NE 11th Street
48763995,,,1,182963,,1,,,47.620071,-122.123805,,98008,,,3,,,,Bellevue,,,,,,,1,16330 NE 11th Street
48763995,,,1,182963,,1,,,47.620071,-122.123805,,98008,,,3,,,,Bellevue,,,,,,,1,16330 NE 11th Street
48774845,,,,444437,,,,,47.549923,-122.188766,,98006,,,2,,,,Bellevue,,,,,,,1,11324 60th St.
48682991,,,,140297,,,,,47.637954,-122.145488,,98007,,,2,,,,Bellevue,,,,,,,1,14556 NE 31st St
48854738,,,1,670359,,1,,,47.605695,-122.169074,,98005,,,6,,,,Bellevue,,,,,,,,430 128th Ave SE
,,1,1,,1,1,1,,,,,98004,,1,0,,,,Bellevue,,,,,,1,,11018 NE 11th St.
,,1,1,,1,,1,,,,,98004,,1,1,,,,Bellevue,,,,,,,1,11018 NE 11th St.
,,1,1,,1,,1,,,,,98004,,,2,,,,Bellevue,,,,,,1,1,11018 NE 11th St.
,,,,,,,,,,,,98008,,,1,,,,Bellevue,,,,,,,1,16053 NE 8th St
,,,,,,,,,,,,98008,,,2,,,,Bellevue,,,,,,,1,16053 NE 8th St.
,,,,,,,,,,,,98008,,,2,,,,Bellevue,,,,,,,1,16053 NE 8th St.
48784162,,,1,524261,1,,,,47.571403,-122.132488,,98006,,,3,,1,,Bellevue,,,,,,,,15461 42nd Street
,,,,,1,1,,,,,,98006,,,3,,,,Bellevue,,1,,,,,,12121 SE 60th St
,,,,,,1,,,,,,98007,,,2,,,,Bellevue,,,,,,,,14710 NE 1st Pl.
48715826,,1,1,1171438,,1,,,47.633861,-122.180209,,98005,,,3,,,,Bellevue,,,,,,,,2633 120th Ave NE
2123950333,,,,None,,,,,47.62785,-122.13605,,98007,,,0,,,,Bellevue,,,,,,,1,15301 NE 20th St
,,,,,1,1,,,,,,98007,,,4,,,,Bellevue,,,,,,,,822 141st Place SE
49015826,,,,228117,,1,,,47.650404,-122.145253,,98007,,,2,,,,Bellevue,,,,,,,1,14600 NE 45th St
2123950333,,,,None,,,,,47.62785,-122.13605,,98007,,,1,,,,Bellevue,,,,,,,1,15301 NE 20th St
2123950333,,,,None,,,,,47.62785,-122.13605,,98007,,,2,,,,Bellevue,,,,,,,1,15301 NE 20th St
2123950333,,,,None,,,,,47.62785,-122.13605,,98007,,,2,,,,Bellevue,,,,,,,1,15301 NE 20th St
,,1,1,,,,,,,,,98007,,,1,,,,Bellevue,,1,,,,,,15517 NE 12th Street
,,1,1,,,,,,,,,98007,,,2,,,,Bellevue,,1,,,,,,15517 NE 12th Street
,,,1,,,1,,,,,,98007,,,2,,,,Bellevue,,,,,,,,548 156th Ave SE
,,,1,,1,,,,,,,98006,,,1,,,,Bellevue,,,,,,,,5900 119th Ave SE
,,,1,,1,1,,,,,,98006,,,2,,,,Bellevue,,,,,,,,5900 119th Ave SE
,,,1,,1,,,,,,,98006,,,3,,,,Bellevue,,,,,,,,5900 119th Ave SE
,,,,,,,,,,,,98007,,,1,,1,,Bellevue,,,,,,,,14700 NE 29th Place
,,,,,,,,,,,,98007,,,2,,1,,Bellevue,,,,,,,,14700 NE 29th Place
,,,,,,,,,,,,98007,,,2,,1,,Bellevue,,,,,,,,14700 NE 29th Place
,,,,,,,,,,,,98007,,,3,,,,Bellevue,,,,,,,,14700 NE 29th Place
,,,1,,,,,,,,,98008,,,1,,1,,Bellevue,,1,,,,,,16241 NE 13th Pl
,,,1,,,,,,,,,98008,,,2,,,,Bellevue,,,,,,,,16241 NE 13th Pl
,,,,,,,,,,,,98007,,,1,,,,Bellevue,,,,,,,,3809 148th Ave NE
,,,,,,,,,,,,98007,,,1,,,,Bellevue,,,,,,,,3809 148th Ave NE
,,,,,,,,,,,,98007,,,2,,,,Bellevue,,,,,,,,3809 148th Ave NE
,,,,,,,,,,,,98007,,,2,,,,Bellevue,,,,,,,,3809 148th Ave NE
,,,,,,,,,,,,98007,,,1,,,,Bellevue,,,,,,,,3809 148th Ave NE
,,,,,,,,,,,,98007,,,0,,,,Bellevue,,,,,,,,3809 148th Ave NE
,,,,,,,,,,,,98008,,,3,,,,Bellevue,,,,,,,,16240 NE 14th St
,,,,,,,,,,,,98008,,,2,,,,Bellevue,,,,,,,,16240 NE 14th St - Cedar
,,,,,,,,,,,,98008,,,1,,,,Bellevue,,,,,,,,16240 NE 14th St - Maple
,,,,,,,,,,,,98008,,,1,,,,Bellevue,,,,,,,,16240 NE 14th St - Oak
,,,,,,,,,,,,98008,,,2,,,,Bellevue,,,,,,,,16240 NE 14th St - Pine
,,,,,,,,,,,,98008,,,2,,,,Bellevue,,,,,,,,16240 NE 14th St - Spruce
,,,,,,,,,,,,98008,,,0,,,,Bellevue,,,,,,,,16240 NE 14th St
,,,1,,,1,,,,,,98007,,,2,,,,Bellevue,,,,,,,,2627 148th Ave SE
,,,,,,,,,,,,98006,,,1,,,,Bellevue,,,,,,,,4087 129th Place SE
,,,,,,,,,,,,98006,,,2,,,,Bellevue,,,,,,,,4087 129th Place SE
,,,,,,,,,,,,98006,,,3,,,,Bellevue,,,,,,,,4087 129th Place SE
,,,,,,,,,,,,98006,,,4,,,,Bellevue,,,,,,,,4087 129th Place SE
48913354,,,,402406,1,,,,47.607835,-122.125876,,98008,,,3,,,,Bellevue,,,,,,,,161 160th Pl SE
,,1,1,,1,1,,,,,,98007,,,1,,,,Bellevue,,,,,,,1,15220 Main Street
,,,1,,,1,,,,,,98006,,,2,,,,Bellevue,,,,,,,,12839 SE 40th Place
48997886,,,1,182502,1,1,,,47.622851,-122.135114,,98007,,,1,,,,Bellevue,,,,,,,,1420 153rd Avenue NE
,,,,,,,,,,,,98008,,,1,,,,Bellevue,,,,,,,,16240 NE 14th St - Madrona
,TRUE,,,,,1,,,,,,98004,,,1,,,,Bellevue,,,,,,,1,9925 NE 1st Street
48675765,,,,612017,1,1,,,47.599462,-122.198575,,98004,,,5,,,,Bellevue,,,,,,,,1114 Bellvue Way SE
48997886,,,,182502,,1,,,47.622851,-122.135114,,98007,,,1,,,,Bellevue,,,,,,,,1420 153rd Ave NE
48927675,,,,300535,1,1,,,47.570873,-122.102105,,98008,,,3,,,,Bellevue,,,,,,,,4115 178th Lane SE
,,,,,,,,,,,,98004,,,2,,,,Bellevue,,,,,,,,436 102nd Ave. SE
,,,,,,,,,,,,98004,,,3,,,,Bellevue,,,,,,,,436 102nd Ave. SE
,,,,,,,,,,,,98005,,,1,,,,Bellevue,,,,,,,,1027 140th Ave. SE
,,,,,,,,,,,,98005,,,2,,,,Bellevue,,,,,,,,1027 140th Ave. SE
48683234,,,1,176440,,,,,47.640297,-122.145123,,98007,,,3,,,,Bellevue,,,,,,,,14625 NE 34th St.
,,,,,,1,,,,,,98007,,,1,,,,Bellevue,,,,,,,,14710 NE 1st Pl.
,,,1,,,,,,,,,98006,,,2,,,,Bellevue,,,,,,,,12840 SE 40ty Ct
48742125,,,1,640806,,1,,,47.634312,-122.170007,,98005,,,5,,,,Bellevue,,,,,,,,2624 127th Ave NE
48685242,,,1,862931,,1,,,47.624382,-122.198758,,98004,,,5,,,,Bellevue,,,,,,,,1515 106th Ave NE
,,,1,,1,1,,,,,,98007,,,3,,,,Bellevue,,,,,,,,14521 NE 6th Pl #2
108800891,,,1,605801,,1,,,47.635438,-122.168115,,98005,,,4,1,,,Bellevue,,,,,,,,12923 NE 29th St.
49077386,,,1,1159736,1,1,,,47.615478,-122.146182,,98007,,,2,,,,Bellevue,,,,,,,,14521 NE 6th Pl
49077386,,,1,1159736,1,1,,,47.615478,-122.146182,,98007,,,3,,,,Bellevue,,,,,,,,14521 NE 6th Pl
49077386,,,1,1159736,1,1,,,47.615478,-122.146182,,98007,,,2,,,,Bellevue,,,,,,,,14521 NE 6th Pl
48770007,,,,421744,,,,,47.581259,-122.112857,,98008,,,3,,,,Bellevue,,,,,,,,3215 West Lk Sammamish Pkway SE
48743481,,,1,568332,,1,,,47.624075,-122.139525,,98007,,,5,,,,Bellevue,,,,,,,,15026 NE 16th St.
,,,1,,1,1,,,,,,98004,,,3,,,,Bellevue,,,,,,,1,520 Bellevue Way SE
63336313,,,,603088,,,,,47.632909,-122.150969,,98005,,,3,,,,Bellevue,,,,,,,,2440 140th Ave NE
,,,1,,1,1,,,,,,98004,,,2,,,,Bellevue,,,,,,,1,520 Bellevue Way SE
48944513,,,,584897,,1,,,47.586329,-122.172427,,98005,,,3,,,,Bellevue,,,,,,,,12446 SE 27th Street
,,,1,,,1,,,,,,98008,,,5,,,,Bellevue,,,,,,,1,16517 NE 16th Place
2133609284,,,1,410182,,1,,,47.569406,-122.132725,,98006,,,2,,,,Bellevue,,,,,,,,4254 155th Place Se.
48912438,,,1,477752,1,,,,47.562509,-122.184138,,98006,,,3,,1,,Bellevue,,,,,,,,11625 SE 47th Street
48784948,,1,,389897,,,,,47.56424,-122.137807,,98006,,,3,,,,Bellevue,,,,,,,,4568 151st Ave. SE
,,,,,1,,,,,,,98006,,,0,,,,Bellevue,,,,,,,,4220 Factoria Boulevard SE
,,,,,1,,,,,,,98006,,,1,,,,Bellevue,,,,,,,,4220 Factoria Boulevard SE
,,,,,1,,,,,,,98006,,,2,,,,Bellevue,,,,,,,,4220 Factoria Boulevard SE
,,,,,1,1,,,,,,98007,,,2,,,,Bellevue,,,,,,,,825 156th Ave NE
,,,,,,,,,,,,98007,,,1,,,,Bellevue,,,,,,,,14111 SE 6th Street
,,,,,1,1,,,,,,98007,,,1,,,,Bellevue,,,,,,,,825 156th Ave NE
48658400,,,,666639,,1,,,47.636679,-122.169166,,98005,,,1,,,,Bellevue,,,,,,,,2913 129th Ave NE
2109278233,,,1,452381,,1,,,47.618175,-122.172378,,98005,,,1,,,,Bellevue,,,,,,,,12640 NE 10th Place
2109278233,,,1,452381,,1,,,47.618175,-122.172378,,98005,,,2,,,,Bellevue,,,,,,,,12640 NE 10th Place
48913080,,,,492015,1,,,,47.606166,-122.118963,,98008,,,3,,,,Bellevue,,,,,,,,16621 Lake Hills Blvd
48683491,,,,972781,,,,,47.607538,-122.199724,,98004,,,1,,,,Bellevue,,,,,,,,318 105th Ave SE
,,,1,,,1,,,,,,98007,,,2,,,,Bellevue,,,,,,,1,113 146 Ave SE
48832130,,1,,259833,1,,,,47.640975,-122.144413,,98007,,,2,,,,Bellevue,,,,,,,,14713 NE 35th St
48987644,,,,571991,,,,,47.633231,-122.17476,,98005,,,4,,,,Bellevue,,,,,,,,2523 124th Place NE
48662807,,,1,461107,,,,,47.631566,-122.120803,,98008,,,4,,,,Bellevue,,,,,,,,2404 165th Place NE
48829861,,,1,6731276,,1,,,47.618024,-122.174152,,98005,,,1,,,,Bellevue,,,,,,,,900 124th Ave NE
48829861,,,1,6731276,,1,,,47.618024,-122.174152,,98005,,,2,,,,Bellevue,,,,,,,,900 124th Ave NE
,,1,1,,1,,1,1,,,,98008,,1,1,,,1,Bellevue,,,,,,,1,16000 NE 8th St.
48702640,,,1,797418,1,,,,47.618918,-122.105047,,98008,,,1,,,,Bellevue,,,,,,,,931 177th Avenue, NE
48944563,,,1,851318,,,,,47.622771,-122.206163,,98004,,,4,,,,Bellevue,,,,,,,1,10032 NE 13th St.
49006607,,1,1,1871776,,1,,,47.635619,-122.176381,,98005,,,1,,,,Bellevue,,,,,,,1,2800 122nd Pl. NE
49005450,,1,1,622695,,,,,47.597596,-122.121267,,98008,,,3,,,,Bellevue,,,,,,,,16326 SE 15th Street
,,,1,,,1,,,,,,98007,,,1,,,,Bellevue,,,,,,,,1450 154th Ave NE
49077364,,,,801093,1,,,,47.616797,-122.147749,,98007,,,3,,,,Bellevue,,,,,,,,14326 NE 7TH PL
48832136,,,,264061,,,,,47.640975,-122.144413,,98007,,,2,,1,,Bellevue,,,,,,,,14641 NE 35 St.
,,,,,,,,,,,,98007,,,2,,,,Bellevue,,,,,,,,14111 SE 6th Street
,,,,,,,,,,,,98007,,,2,,,,Bellevue,,,,,,,,14111 SE 6th Street
48784279,,,1,338940,1,,,,47.570396,-122.140916,,98006,,,4,,,,Bellevue,,,,,,,1,4218 150th Ave SE
48756929,,,,599052,,,,,47.568628,-122.128054,,98006,,,4,,,,Bellevue,,,,,,,,15911 SE 43rd St.
48858445,,,,357561,,,,,47.621396,-122.11961,,98008,,,4,,,,Bellevue,,,,,,,,1318 165th Ave NE
48927629,,,,264683,,,,,47.571152,-122.1021,,98008,,,2,,,,Bellevue,,,,,,,,4165 178th Lane SE
,,,,,,,,,,,,98007,,,3,,,,Bellevue,,,,,,,,14111 SE 6th Street
,,,,,,,,,,,,98010,,,2,,,,Black Diamond,,,,,,,1,32022 Morgan Dr.
48930695,,,1,250755,,1,,,47.312393,-121.99783,,98010,,,3,,,,Black Diamond,,,,,,,,32512 Newcastle Dr.
52842299,,,,238328,,,,,47.745908,-122.180994,,98011,,,2,,,,Bothell,,,,,,,,16231 119th Pl
,,,1,,,,,,,,,98011,,,1,,,,Bothell,,,,,,,1,9834 NE 190th St.
,,,1,,,,,,,,,98011,,,2,,,,Bothell,,,,,,,1,9834 NE 190th St.
,,,1,,,,,,,,,98011,,,3,,,,Bothell,,,,,,,1,9834 NE 190th St.
48769865,,,,411324,1,,,,47.764898,-122.208422,,98011,,,3,,,,Bothell,,,,,,,,18824 Bothell Way NE
38539202,,,1,246933,1,1,,,47.853205,-122.228819,,98012,,,3,,,,Bothell,,,,,,,,219 160th St S
72067561,,,,407036,,,,,47.856969,-122.184558,,98012,,,3,,,,Bothell,,,,,,,,15429 36th Ave SE
,,,1,,,,,,,,,98021,,,2,,,,Bothell,,,,,,,,2129 Maltby Rd.
,,,1,,,,,,,,,98021,,,3,,,,Bothell,,,,,,,,2129 Maltby Rd.
,,,1,,,,,,,,,98021,,,4,,,,Bothell,,,,,,,,2129 Maltby Rd.
72073052,,,1,174376,,,,,47.862582,-122.180097,,98012,,,2,,,,Bothell,,,,,,,,14915 38th Ave.
,,,1,,,,,,,,,98012,,,1,,,,Bothell,,,,,,,1,20415 Bothell Everett Hwy.
,,,1,,,,,,,,,98012,,,2,,,,Bothell,,,,,,,1,20415 Bothell Everett Hwy.
,,,1,,,,,,,,,98012,,,3,,,,Bothell,,,,,,,1,20415 Bothell Everett Hwy
,,,,,,,,,,,,98012,,,1,,,,Bothell,,,,,,,,20415 Bothell Everett Hwy
,,1,,,1,,1,,,,,98011,,1,1,,,,Bothell,,1,,,,,,10130 W Riversidedrive
,,,1,,,1,,,,,,98012,,,4,,,,Bothell,,,,,,,,17716 Bothell Everett Hwy
,,,1,,1,1,,,,,,98012,,,3,,,,Bothell,,,,,,,,17716 Bothell Everett Hwy
,,,1,,1,,,,,,,98012,,,2,,,,Bothell,,,,,,,,17716 Bothell Everett Hwy
38459890,,,,352452,,1,,,47.791274,-122.179149,,98021,,,3,,,,Bothell,,,,,1,,,4029 228th St
48742496,,1,1,None,1,,,1,47.748768,-122.176399,,98011,,1,1,,,1,Bothell,,,,,,,1,16714 122 Place NE
92419454,,,,586883,,1,,,47.796285,-122.182372,,98021,,,4,,,,Bothell,,,,,,,,3801 222nd Pl SE
38546165,,,1,372558,,,,,47.81447,-122.2153,,98012,,,5,,,,Bothell,,,,,,,,20215 12th Drive S.E.
38511712,,,1,416749,,1,,,47.856326,-122.228645,,98012,,,4,,,,Bothell,,,,,,,,15608 3rd Ave. SE
48692071,,1,1,4053991,1,,,,47.761677,-122.198551,,98011,,1,0,,,,Bothell,,,,,1,,,10605 NE 185th St
48692071,,1,1,4053991,1,,,,47.761677,-122.198551,,98011,,1,1,,,,Bothell,,,,,1,,,10605 NE 185th St
48927880,TRUE,1,1,411243,,1,,,47.493777,-122.221693,,98178,,,3,,,,Bryn Mawr-Skyway,,1,,,,,1,8804 So 122nd St
49046951,,,1,297335,,,,,47.488524,-122.238,,98178,,1,4,,,,Bryn Mawr-Skyway,,,,,,,,12744 76th Ave. S.
48697395,,1,1,280191,,1,,,47.494691,-122.2494,,98178,,1,4,,,,Bryn Mawr-Skyway,,,,,,,,12035 68th Ave. S
48932140,,,1,233987,,,,,47.501033,-122.257756,,98178,,,4,,,,Bryn Mawr-Skyway,,,,,,,,11402 61st Ave S.
48711297,,,1,260805,,1,,,47.493761,-122.226779,,98178,,,2,,,,Bryn Mawr-Skyway,,,,,,,,8419 s 122nd st
48711210,,,1,203946,,,,,47.494777,-122.223451,,98178,,,3,,,,Bryn Mawr-Skyway,,,,,,,,12017 87th Ave S
49058903,,,,246691,,,,,47.499378,-122.256247,,98178,,,4,,,,Bryn Mawr-Skyway,,,,,,,,11542 62nd Ave S
48767557,,,1,398764,,,,,47.465018,-122.348253,,98166,,,2,,,,Burien,,,,,,,,1024 SW 154th St
49048957,,,1,297069,,,,,47.451131,-122.377366,,98166,,,3,,,,Burien,,,,,,,1,3538 SW 171st
48651564,,,1,502832,,,,,47.487328,-122.334433,,98146,,,2,,,,Burien,,,,,,,,12918 1st Ave SW
2120090515,,,,None,,,,,47.501213,-122.300354,,98168,,,0,,,,Burien,,,,,,,,11301 26th Avenue S
2120090515,,,,None,,,,,47.501213,-122.300354,,98168,,,2,,,,Burien,,,,,,,,11301 26th Avenue S
48712501,,,1,440075,,,,,47.464822,-122.345472,,98166,,,2,,,,Burien,,,,,,,,821 SW 154th St
,,,1,,,,,,,,,98146,,,1,,,,Burien,,,,,,,,230 S 156th St
48767558,,,,399738,1,,,,47.465014,-122.347916,,98166,,,2,,,,Burien,,,,,,,1,1014 SW 154th
,,,,,,,,,,,,98166,,,2,,,,Burien,,,,,,,,149 SW 160th St
,,1,1,,1,1,,,,,,98148,,,1,,,,Burien,,,,,,1,1,400 S 152nd St.
48723359,,,,173656,,,,,47.460545,-122.337805,,98166,,,1,,,,Burien,,,,,,,1,15510 6TH Ave. SW
,,,,,,,,,,,,98166,,,4,,,,Burien,,,,,,,1,1919 SW Hillcrest Rd
48806180,,,,245898,,,,,47.456516,-122.35751,,98166,,,3,,,,Burien,,,,,,,1,16312 19th Ave SW
,,,1,,,1,,,,,,98148,,,2,,,,Burien,,,,,,,,400 S 152nd st
2107508201,,,1,None,,,,,47.484306,-122.347923,,98146,,,1,,,,Burien,,,,,,,,13218 Ambaum Blvd SW
2123950388,,,,None,1,1,,,47.462646,-122.339683,,98166,,,0,1,,,Burien,,,,,,,,411 SW Ambaum Blvd
,,,,,1,,,,,,,98166,,,1,,,,Burien,,,,,,,,15525 4th Ave Sw
,,,,,,1,,,,,,98166,,,2,1,,,Burien,,,,,,,,15610 4th Ave Sw
48935424,,,1,201136,,1,,,47.478297,-122.347564,,98166,,,3,,,,Burien,,,,,,,1,865 SW 139th St
,,,,,1,,,,,,,98166,,,1,,1,,Burien,,1,,,,,,15237 21st Ave SW
,,,,,1,,,,,,,98168,,,1,,,,Burien,,,,,,,,13041 12th Ave. SW
,,,,,1,,,,,,,98168,,,2,,,,Burien,,,,,,,,13041 12th Ave. SW
2116167015,,,,None,1,,,,47.497631,-122.310485,,98168,,,1,1,1,,Burien,,,,,,,,1807 S. 118th St.
,,1,,,1,,1,,,,,98166,,1,1,,,,Burien,,,,,,,1,430 SW 154th St.
,,,1,,,1,,,,,,98148,,,3,,,,Burien,,,,,,,,400 S 152nd st
48868606,,,,258733,1,1,,,47.497776,-122.322476,,98168,,,5,,,,Burien,,,,,,,,11730 8th Ave South
48943406,,,1,241206,,1,,,47.47967,-122.332133,,98168,,,3,,,,Burien,,1,,,,,1,13654 Occidental Ave S
48698736,,,1,357883,,1,,,47.500847,-122.308272,,98168,,,3,,,,Burien,,,,,,,1,11415 20th Ave. S.
48653297,,,,208798,,1,,,47.483922,-122.322634,,98168,,,3,,,,Burien,,,,,,,,13234 8th Avenue S
48712183,,,,252525,,,,,47.472566,-122.324936,,98168,,,4,,,,Burien,,,,,,,,604 S 146th St
48761183,,,1,654473,,,,,47.483115,-122.349572,,98146,,,4,,1,,Burien,,,,,,,,1128 SW 134th Street
48733959,,,,242288,1,1,,,47.48185,-122.332132,,98168,,,3,,,,Burien,,,,,,,,13440 Occidental Avenue South
2116167015,TRUE,,1,None,1,,,,47.497631,-122.310485,,98168,,,2,1,1,,Burien,,,,,,,,1807 S. 118th St.
,,,,,1,,,,,,,98166,,,2,,,,Burien,,,,,,,,15525 4th Ave Sw
,,,,,,1,,,,,,98166,,,1,1,,,Burien,,,,,,,,15610 4th Ave Sw
,,,,,,1,,,,,,98166,,,2,1,,,Burien,,,,,,,,15610 4th Ave Sw
,,,,,,,,,,,,98148,,,1,,,,Burien,,,,,,,,446 S 152nd St.
,,,,,,,,,,,,98148,,,2,,,,Burien,,,,,,,,446 S. 152nd St.
,,,,,1,,,,,,,98146,,,1,,1,,Burien,,,,,,,,135 SW 116th St
,,,,,1,,,,,,,98146,,,2,,1,,Burien,,,,,,,,135 SW 116th Street
,,,,,1,,,,,,,98146,,,3,,1,,Burien,,,,,,,,135 SW 116th Street
2121423739,,,,None,,,,,47.492061,-122.296249,,98168,,,1,,,,Burien,,,,,,,,12400 28th Ave S
2121423739,,,,None,,,,,47.492061,-122.296249,,98168,,,2,,,,Burien,,,,,,,,12400 28th Ave S
49036787,,,,251052,,,,,47.49849,-122.339453,,98146,,,4,,,,Burien,,,,,,,,405 SW 116th Place
48686667,,,,196316,,,,,47.49637,-122.33803,,98146,,,3,,,,Burien,,,,,,,1,241 SW 119th St.
2103816061,,,,159573,,,,,47.44493,-122.3295,,98148,,,3,,,,Burien,,,,,,,,17431 Ambuam Blvd South
48734243,,,,197400,,,,,47.487897,-122.325552,,98168,,,3,,,,Burien,,,,,,,,12818 6th Ave so
48734293,,,1,192588,,,,,47.48174,-122.325061,,98168,,,3,,,,Burien,,,,,,,,13443 7th Ave S
49066210,,,1,535234,,,,,47.492665,-122.334113,,98146,,,2,,,,Burien,,,,,1,,,104 SW 124th St.
,,,1,,,1,,,,,,98166,,,4,,,,Burien,,,,,,,,846 SW 143th St.
2121978571,,,1,171960,,1,,,47.464205,-122.33854,,98166,,,2,,,,Burien,,1,,,,,,312 SW 155th
,,,1,,,,,,,,,98168,,,2,,,,Burien,,,,,,,,13823 1st Ave. S.
2109526412,,,1,188979,,,,,47.504711,-122.334655,,98146,,,2,,,,Burien,,,,,,,,11000 1st Avenue SW
63334235,,1,1,140285,1,,,,47.465344,-122.334961,,98166,,,1,1,,,Burien,,,,,,,1,124 SW 154th Street
2130856589,,,1,271706,,,,,47.44598,-122.33022,,98148,,,3,1,,,Burien,,,,,,,1,17431 Ambaum Blvd S #C1
67685096,,,,381425,,,,,47.46816,-122.349595,,98166,,,4,,,,Burien,,,,,,,,15040 12th Ave SW
49066289,,,1,208411,,,,,47.491252,-122.33776,,98146,,,4,,,,Burien,,,,,,,1,12440 3rd Ave SW
,,,,,,,,,,,,98168,,,0,,,,Burien,,,,,,,,13823 1st Ave. S.
48694553,,,1,236884,1,1,,,47.489388,-122.351653,,98146,,,3,,,,Burien,,,,,,,,12628 14th Ave SW
48839662,,,,258855,,1,,,47.457344,-122.352189,,98166,,,5,,,,Burien,,,,,,,,16220 14th Ave SW
48712619,,,,242519,1,1,,,47.465325,-122.336803,,98166,,,4,,,,Burien,,,,,,,,204 SW 154th St.
,,,1,,,,,,,,,98168,,,1,,,,Burien,,,,,,,,13823 1st Ave. S.
2109526412,,,1,188979,,,,,47.504711,-122.334655,,98146,,,1,,,,Burien,,,,,,,,11000 1st Avenue SW
48689354,,,,218730,,,,,47.500358,-122.333252,,98168,,,3,,,,Burien,,,,,,,,11432 1st Ave. S
48733905,,,1,269091,1,1,,,47.486144,-122.332885,,98168,,1,1,1,1,,Burien,,1,,,,,,13017 Occidental Ave S.
49042233,,,1,300016,,1,,,47.496722,-122.352006,,98146,,,4,,,,Burien,,,,,,,,1254 SW 119th St
63336130,,,,129118,,,,,47.446091,-122.332705,,98148,,,2,,,,Burien,,,,,,,,17431 Ambaum Blvd
48849533,,,1,165952,,,,,47.486843,-122.344867,,98146,,,1,,,,Burien,,,,,,,,816 SW 130th St
49066158,,,1,268264,,1,,,47.492779,-122.336679,,98146,,,3,,,,Burien,,,,,,,1,12260 2nd Ave SW
48754713,,,,206413,,,,,47.468432,-122.330777,,98148,,,3,,,,Burien,,,,,,,1,313 S 150th St
96646935,,,,345991,,1,,,47.497888,-122.321666,,98168,,,5,,,,Burien,,,,,,,,925 S 117th Court
48761191,,,,233319,1,1,,,47.484039,-122.33881,,98146,,,5,,,,Burien,,,,,,,,13226 4th Ave. SW
48751749,,,,228482,,,,,47.486558,-122.31842,,98168,,,3,,,,Burien,,,,,,,,13003 12th Ave S
48868401,,,1,219424,,1,,,47.500202,-122.314604,,98168,,,3,,,,Burien,,,,,,,,11428 14th Ave. S
48712274,,,1,263738,,,,,47.462448,-122.345467,,98166,,,4,,,,Burien,,,,,,,,15626 9th Ave SW
,TRUE,,1,,1,,,,,,,98168,,,2,,,,Burien,,1,,,,1,1,149 S. 140th St.
,,,1,,,1,,,,,,98146,,,1,,,,Burien,,,,,,,1,1229 SW 126th St.
,,,1,,,1,,,,,,98146,,,1,,,,Burien,,,,,,,1,1229 SW 126th St.
48733971,,,1,221298,,,,,47.483086,-122.331596,,98168,,,3,,,,Burien,,,,,,,1,13259 2nd Ave. S.
48723359,,,1,173656,,,,,47.460545,-122.337805,,98166,,,2,,,,Burien,,,,,,,1,15510 6th Ave SW
,TRUE,,1,,1,,,,,,,98168,,,2,,,,Burien,,1,,,,1,1,149 S. 140th St.
48852472,,,,286420,,,,,47.436231,-122.326887,,98148,,,5,,,,Burien,,,,,,,,609 S 186ST
48712620,,,1,422203,,,,,47.465322,-122.337045,,98166,,,2,,,,Burien,,,,,,,1,210 SW 154th St.
48990200,,,,231759,,,,,47.490597,-122.344,,98146,,,4,,,,Burien,,,,,,,,714 SW 126th St
48723360,,,1,183266,1,1,,,47.460545,-122.337805,,98166,,,3,,,,Burien,,,,,,,1,15930 3rd Pl. SW
48688997,,1,1,246461,,1,,,47.503918,-122.332709,,98168,,,4,,,,Burien,,,,,,,,11045 Occidental Ave S
48871347,,,,223727,,,,,47.48436,-122.340115,,98146,,,3,,,,Burien,,,,,,,,13214 5th Ave South West
48935464,,,1,261247,1,1,,,47.478747,-122.347605,,98166,,,4,,,,Burien,,,,,,,,13739 10th Ave SW
48733982,,,1,239553,,1,,,47.488274,-122.332243,,98168,,,4,,,,Burien,,,,,,,,12804 Occidental Ave. S
2112580674,,,1,124359,,,,,47.49036,-122.34868,,98146,,,2,,,,Burien,,,,,,,,1020 SW 126th St.
,,,1,,,,,,,,,98146,,,1,,,,Burien,,,,,,,,455 SW 156th St
68481304,,,1,None,,,,,47.463515,-122.341501,,98146,,,2,,,,Burien,,,,,,,,454 SW 156th St
49066133,,,,215598,,,,,47.493271,-122.337756,,98146,,,3,,,,Burien,,,,,,,,12246 3rd Ave. SW
48651564,,,1,502832,,,,,47.487328,-122.334433,,98146,,,1,,,,Burien,,,,,,,,12918 1st Ave SW
48651564,,,1,502832,,,,,47.487328,-122.334433,,98146,,,2,,,,Burien,,,,,,,,12918 1st Ave. SW
48754670,,,,384910,,,,,47.471546,-122.325722,,98168,,,5,,,,Burien,,,,,,,,555 S. 146th St.
48651564,,,1,502832,,1,,,47.487328,-122.334433,,98146,,,2,,,,Burien,,1,,,,,1,12918 1st Ave. SW
49042237,,,,550044,,,,,47.496735,-122.351116,,98146,,,2,,,,Burien,,,,,,,,1230A SW 119th ST
48934868,,,1,262583,,,,,47.474784,-122.346493,,98166,,,4,,,,Burien,,,,,,,,846 SW 143rd ST
48734051,,,,206133,1,,,,47.487248,-122.330276,,98168,,,3,,,,Burien,,,,,,,1,12841 3rd Avenue S.
,,,1,,,,,,,,,98168,,,2,,,,Burien,,,,,,,,11824 25th Ave S
